task_id,family,model,dataset,seq_len,pred_len,seed,source_status,completion_status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,result_dir,checkpoint_path,metrics_path,audit_error
165,freqcycle,FreqCycle,ETTm1,720,192,2026,not_available,ok,0.33381343302802186,0.37340903933586833,2.3180905456912635,0.5777658981179331,278104,161048,117056,285.2446961402893,2.5570945739746094,0.07779515476699898,485.615234375,959.9677734375,11329,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h192_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl192_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h192_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl192_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h192_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl192_cycle96_seed2026/metrics_summary.csv,
166,freqcycle,FreqCycle,ETTm1,720,336,2026,not_available,ok,0.37142398440746227,0.39404398784531763,2.384491892020171,0.6094456369582625,315256,179624,135632,285.68284010887146,2.5204739570617676,0.07532154545887379,487.19873046875,961.517578125,11185,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h336_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl336_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h336_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl336_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h336_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl336_cycle96_seed2026/metrics_summary.csv,
167,freqcycle,FreqCycle,ETTm1,720,720,2026,not_available,ok,0.42364218956291,0.42031713161882805,2.4384517423417686,0.6508780143490099,414328,229160,185168,273.7984836101532,2.6386635303497314,0.07778144213564556,491.7333984375,966.353515625,10801,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h720_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl720_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h720_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl720_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm1_l720_h720_s2026_FreqCycleOfficial_ETTm1_ftM_sl720_pl720_cycle96_seed2026/metrics_summary.csv,
168,freqcycle,FreqCycle,ETTm2,96,96,2026,not_available,ok,0.1622130274361158,0.24487863490154174,1.0295828210769178,0.40275678446938146,51056,26256,24800,46.710726499557495,1.1021852493286133,0.016093358664449376,71.19091796875,134.5400390625,11425,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl96_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl96_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl96_cycle96_seed2026/metrics_summary.csv,
169,freqcycle,FreqCycle,ETTm2,96,192,2026,not_available,ok,0.2269660341494134,0.28742938852294636,1.1424603727752285,0.4764095235712794,75824,38640,37184,38.65315222740173,1.7564287185668945,0.03435526621954706,75.31689453125,138.90185546875,11329,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl192_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl192_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl192_cycle96_seed2026/metrics_summary.csv,
170,freqcycle,FreqCycle,ETTm2,96,336,2026,not_available,ok,0.28397810135422247,0.3268361192615406,1.2772143178592723,0.5328959573446045,112976,57216,55760,58.03134226799011,1.849170207977295,0.03493309094269573,82.537109375,144.69384765625,11185,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl336_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl336_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl336_cycle96_seed2026/metrics_summary.csv,
171,freqcycle,FreqCycle,ETTm2,96,720,2026,not_available,ok,0.39041484830719436,0.3920869539607923,1.520238802672882,0.6248318560278392,212048,106752,105296,73.1480073928833,1.2104191780090332,0.01744249880965049,97.54052734375,158.10791015625,10801,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl720_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl720_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l96_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl96_pl720_cycle96_seed2026/metrics_summary.csv,
172,freqcycle,FreqCycle,ETTm2,720,96,2026,not_available,ok,0.16493782530060144,0.2560801600607425,1.0272874536975918,0.4061253812563325,253336,148664,104672,268.2893726825714,2.5533976554870605,0.08006630216763891,484.5595703125,958.93408203125,11425,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl96_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl96_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h96_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl96_cycle96_seed2026/metrics_summary.csv,
173,freqcycle,FreqCycle,ETTm2,720,192,2026,not_available,ok,0.232964378064326,0.30398034119897205,1.1419074778303477,0.482663835463489,278104,161048,117056,276.0690755844116,2.729236125946045,0.08061223851068157,485.615234375,959.9677734375,11329,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl192_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl192_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h192_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl192_cycle96_seed2026/metrics_summary.csv,
174,freqcycle,FreqCycle,ETTm2,720,336,2026,not_available,ok,0.2743032627902462,0.3314030488875804,1.2787185959873624,0.5237396899130772,315256,179624,135632,270.348370552063,2.5354442596435547,0.07583662391060303,487.19873046875,961.517578125,11185,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl336_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl336_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h336_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl336_cycle96_seed2026/metrics_summary.csv,
175,freqcycle,FreqCycle,ETTm2,720,720,2026,not_available,ok,0.35915100628029467,0.38405713169943806,1.4390224842605166,0.5992920876169605,414328,229160,185168,274.6777696609497,2.9878902435302734,0.08031567288760112,491.7333984375,966.353515625,10801,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl720_cycle96_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl720_cycle96_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_ETTm2_l720_h720_s2026_FreqCycleOfficial_ETTm2_ftM_sl720_pl720_cycle96_seed2026/metrics_summary.csv,
176,freqcycle,FreqCycle,PEMS03,96,12,2026,not_available,ok,0.06764451171706107,0.17311358325323056,1.4073458832075345,0.2600855853696261,131424,117460,13964,205.6318485736847,2.727637767791748,0.11412848326258261,94.1875,172.1650390625,5230,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
177,freqcycle,FreqCycle,PEMS03,96,24,2026,not_available,ok,0.09697372788782094,0.20802819837307301,1.6716296540867726,0.31140604985745046,134520,119008,15512,212.26402187347412,2.952075481414795,0.1237734989111407,95.51220703125,173.2451171875,5218,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026/metrics_summary.csv,
178,freqcycle,FreqCycle,PEMS03,96,48,2026,not_available,ok,0.15882029791845115,0.2674038272639127,1.9644543003440949,0.3985226441727636,140712,122104,18608,224.91848754882812,3.2405755519866943,0.11244579890730705,99.103515625,176.17724609375,5194,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026/metrics_summary.csv,
179,freqcycle,FreqCycle,PEMS03,96,96,2026,not_available,ok,0.251073853313313,0.3421638703557273,2.0970275485439753,0.5010727026223969,153096,128296,24800,260.4369742870331,2.652966260910034,0.07791771289497597,104.375,181.16943359375,5146,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026/metrics_summary.csv,
180,freqcycle,FreqCycle,PEMS03,720,12,2026,not_available,ok,0.0640410773628973,0.1666450565454293,1.2601313795253677,0.25306338605751977,312436,218600,93836,2724.856559276581,8.999769449234009,0.575729094296124,758.8564453125,1489.42626953125,5230,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
181,freqcycle,FreqCycle,PEMS03,720,24,2026,not_available,ok,0.08075768723542702,0.1849073032077255,1.3865219060278737,0.28417897043135865,315532,220148,95384,2706.544541120529,8.86221694946289,0.5735849293042367,759.19580078125,1489.7177734375,5218,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
182,freqcycle,FreqCycle,PEMS03,720,48,2026,not_available,ok,0.11524263440529187,0.21476758927195785,1.5596609092664022,0.3394740555702186,321724,223244,98480,2714.8486297130585,8.989805221557617,0.5849566248603794,759.87451171875,1490.30078125,5194,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
183,freqcycle,FreqCycle,PEMS03,720,96,2026,not_available,ok,0.14951867033254462,0.2407056540567106,1.640772355864351,0.38667644139841856,334108,229436,104672,2716.0034341812134,9.17960000038147,0.5856458991013099,761.234375,1491.46875,5146,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS03_l720_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
184,freqcycle,FreqCycle,PEMS04,96,12,2026,not_available,ok,0.07952950700001492,0.18650122081265819,1.4091492549562321,0.28200976401538813,116736,102772,13964,137.3294870853424,2.341574192047119,0.16093597911542448,84.60400390625,155.3056640625,3387,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
185,freqcycle,FreqCycle,PEMS04,96,24,2026,not_available,ok,0.10832855631636436,0.22077236067104697,1.6616172763469357,0.32913303741247907,119832,104320,15512,138.8291289806366,2.630483627319336,0.18029221450840985,85.74072265625,156.2353515625,3375,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl24_cycle288_seed2026/metrics_summary.csv,
186,freqcycle,FreqCycle,PEMS04,96,48,2026,not_available,ok,0.1707029308599732,0.2812455652781018,1.9725775269017782,0.413162112081896,126024,107416,18608,143.5295112133026,2.2390503883361816,0.16091370683300144,88.01708984375,158.09716796875,3351,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl48_cycle288_seed2026/metrics_summary.csv,
187,freqcycle,FreqCycle,PEMS04,96,96,2026,not_available,ok,0.26341813952530724,0.3608414491392328,2.3111784725898628,0.5132427686049822,138408,113608,24800,162.08426904678345,2.4676716327667236,0.15348323138417744,92.78271484375,162.83056640625,3303,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l96_h96_s2026_FreqCycleOfficial_PEMS_ftM_sl96_pl96_cycle288_seed2026/metrics_summary.csv,
188,freqcycle,FreqCycle,PEMS04,720,12,2026,not_available,ok,0.0683918486600019,0.16922653446648295,1.2893804320753879,0.2615183524343978,297748,203912,93836,1520.9464085102081,6.0188188552856445,0.5897972488059278,655.455078125,1286.640625,3387,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h12_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
189,freqcycle,FreqCycle,PEMS04,720,24,2026,not_available,ok,0.07838767265948489,0.18238657061945657,1.3966153630792646,0.2799779860265533,300844,205460,95384,1528.052161693573,6.165076017379761,0.5866647252330074,655.748046875,1286.89501953125,3375,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h24_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
190,freqcycle,FreqCycle,PEMS04,720,48,2026,not_available,ok,0.0948074132989541,0.20139303209625675,1.5946455559993682,0.30790812476931184,307036,208556,98480,1559.9086966514587,5.980464696884155,0.59058445895447,656.333984375,1287.40380859375,3351,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_freqcycle_PEMS04_l720_h48_s2026_FreqCycleOfficial_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
